model,transform,condition,ed_over_d
QNN,identity,1.0,0.8984248324316566
easy QNN,pairing=6;m=-1,6.854101966249688,0.7259968129767495
easy QNN,pairing=6;m=+1,6.854101966249688,0.7232482027673579
easy QNN,pairing=6;m=+2,33.970562748477185,0.649286113904399
easy QNN,pairing=6;m=+3,118.9915960451559,0.594657126603552
easy QNN,pairing=6;m=+4,321.99689437999075,0.5594281321652663
easy QNN,pairing=6;m=+5,726.9986244815769,0.5374041556214005
easy QNN,pairing=7;m=-5,726.9986244815769,0.5314385198013131
easy QNN,pairing=7;m=-4,321.99689437999075,0.5533733105717175
easy QNN,pairing=7;m=-3,118.9915960451559,0.5890943926652904
easy QNN,pairing=7;m=-2,33.970562748477185,0.6454871745538437
easy QNN,pairing=7;m=-1,6.854101966249688,0.7233486637558102
easy QNN,pairing=7;m=+1,6.854101966249688,0.7170416835825468
easy QNN,pairing=7;m=+2,33.970562748477185,0.6397018537512134
easy QNN,pairing=7;m=+3,118.9915960451559,0.5848835392485271
easy QNN,pairing=7;m=+4,321.99689437999075,0.5503924826638362
easy QNN,pairing=7;m=+5,726.9986244815769,0.529295877843339
easy QNN,pairing=8;m=-5,726.9986244815769,0.539596408805999
easy QNN,pairing=8;m=-4,321.99689437999075,0.5618027937439856
easy QNN,pairing=8;m=-3,118.9915960451559,0.5972757336664275
easy QNN,pairing=8;m=-2,33.970562748477185,0.6521470971941377
easy QNN,pairing=8;m=-1,6.854101966249688,0.725882363003744
easy QNN,pairing=8;m=+1,6.854101966249688,0.7241409657837748
easy QNN,pairing=8;m=+2,33.970562748477185,0.6507312903661785
easy QNN,pairing=8;m=+3,118.9915960451559,0.5962977241640178
easy QNN,pairing=8;m=+4,321.99689437999075,0.5610619885452459
easy QNN,pairing=8;m=+5,726.9986244815769,0.5390262649466646
easy QNN,pairing=9;m=-5,726.9986244815769,0.535484391764426
easy QNN,pairing=9;m=-4,321.99689437999075,0.5574661554639478
easy QNN,pairing=9;m=-3,118.9915960451559,0.5928289716020413
easy QNN,pairing=9;m=-2,33.970562748477185,0.6479916309865408
easy QNN,pairing=9;m=-1,6.854101966249688,0.7231391553779549
easy QNN,pairing=9;m=+1,6.854101966249688,0.7237845081768514
easy QNN,pairing=9;m=+2,33.970562748477185,0.6488682286993834
easy QNN,pairing=9;m=+3,118.9915960451559,0.5937631743839042
easy QNN,pairing=9;m=+4,321.99689437999075,0.5583340522821356
easy QNN,pairing=9;m=+5,726.9986244815769,0.5362872008439571
easy QNN,pairing=10;m=-5,726.9986244815769,0.530737948795498
easy QNN,pairing=10;m=-4,321.99689437999075,0.5516247002809391
easy QNN,pairing=10;m=-3,118.9915960451559,0.5860123565391067
easy QNN,pairing=10;m=-2,33.970562748477185,0.6409889587434152
easy QNN,pairing=10;m=-1,6.854101966249688,0.7185338737095317
easy QNN,pairing=10;m=+1,6.854101966249688,0.7216535552450298
easy QNN,pairing=10;m=+2,33.970562748477185,0.6440265890676435
easy QNN,pairing=10;m=+3,118.9915960451559,0.5883663271067292
easy QNN,pairing=10;m=+4,321.99689437999075,0.5533627589961184
easy QNN,pairing=10;m=+5,726.9986244815769,0.5319971153282814
easy QNN,pairing=11;m=-5,726.9986244815769,0.5406359963381268
easy QNN,pairing=11;m=-4,321.99689437999075,0.5628217347501435
easy QNN,pairing=11;m=-3,118.9915960451559,0.5982647098486042
easy QNN,pairing=11;m=-2,33.970562748477185,0.6530205841318402
easy QNN,pairing=11;m=-1,6.854101966249688,0.7264646959713018
easy QNN,pairing=11;m=+1,6.854101966249688,0.7243908092776816
easy QNN,pairing=11;m=+2,33.970562748477185,0.6517453331208547
easy QNN,pairing=11;m=+3,118.9915960451559,0.5978417229401107
easy QNN,pairing=11;m=+4,321.99689437999075,0.5629088405691687
easy QNN,pairing=11;m=+5,726.9986244815769,0.54101458841879
easy QNN,pairing=12;m=-5,726.9986244815769,0.5310725765197241
easy QNN,pairing=12;m=-4,321.99689437999075,0.5527104424077418
easy QNN,pairing=12;m=-3,118.9915960451559,0.5881202510452084
easy QNN,pairing=12;m=-2,33.970562748477185,0.6442725570454073
easy QNN,pairing=12;m=-1,6.854101966249688,0.7222529161322242
easy QNN,pairing=12;m=+1,6.854101966249688,0.7175078091772039
easy QNN,pairing=12;m=+2,33.970562748477185,0.6398105147030914
easy QNN,pairing=12;m=+3,118.9915960451559,0.5849148820646041
easy QNN,pairing=12;m=+4,321.99689437999075,0.5505203122097615
easy QNN,pairing=12;m=+5,726.9986244815769,0.5295257652402572
easy QNN,pairing=13;m=-5,726.9986244815769,0.5449576428934613
easy QNN,pairing=13;m=-4,321.99689437999075,0.5680057046449707
easy QNN,pairing=13;m=-3,118.9915960451559,0.6042447761024399
easy QNN,pairing=13;m=-2,33.970562748477185,0.6590771988742047
easy QNN,pairing=13;m=-1,6.854101966249688,0.7303541660850722
easy QNN,pairing=13;m=+1,6.854101966249688,0.7251488009564782
easy QNN,pairing=13;m=+2,33.970562748477185,0.6541484202267994
easy QNN,pairing=13;m=+3,118.9915960451559,0.6005606238305703
easy QNN,pairing=13;m=+4,321.99689437999075,0.5652614599562477
easy QNN,pairing=13;m=+5,726.9986244815769,0.5428352633666855
easy QNN,pairing=14;m=-5,726.9986244815769,0.5321953015973843
easy QNN,pairing=14;m=-4,321.99689437999075,0.5539952234822463
easy QNN,pairing=14;m=-3,118.9915960451559,0.5891535673091646
easy QNN,pairing=14;m=-2,33.970562748477185,0.6443082876670727
easy QNN,pairing=14;m=-1,6.854101966249688,0.7206044829998005
easy QNN,pairing=14;m=+1,6.854101966249688,0.722981820100304
easy QNN,pairing=14;m=+2,33.970562748477185,0.6465977310331734
easy QNN,pairing=14;m=+3,118.9915960451559,0.5909302065444016
easy QNN,pairing=14;m=+4,321.99689437999075,0.5552959802632138
easy QNN,pairing=14;m=+5,726.9986244815769,0.5331389730053446
easy QNN,pairing=15;m=-5,726.998624481578,0.5331355870775567
easy QNN,pairing=15;m=-4,321.99689437999075,0.5546992328294539
easy QNN,pairing=15;m=-3,118.99159604515596,0.5900840304726349
easy QNN,pairing=15;m=-2,33.970562748477185,0.646351880791692
easy QNN,pairing=15;m=-1,6.854101966249688,0.7241524473514899
easy QNN,pairing=15;m=+1,6.854101966249688,0.7169440638514255
easy QNN,pairing=15;m=+2,33.970562748477185,0.6404022327444223
easy QNN,pairing=15;m=+3,118.99159604515596,0.5863493590464242
easy QNN,pairing=15;m=+4,321.99689437999075,0.5524313432207165
easy QNN,pairing=15;m=+5,726.998624481578,0.5317371180623794
easy QNN,pairing=16;m=-5,726.9986244815769,0.5384288909195486
easy QNN,pairing=16;m=-4,321.99689437999075,0.5591957751335326
easy QNN,pairing=16;m=-3,118.9915960451559,0.5935540910624717
easy QNN,pairing=16;m=-2,33.970562748477185,0.6484534267966902
easy QNN,pairing=16;m=-1,6.854101966249688,0.7244385873908883
easy QNN,pairing=16;m=+1,6.854101966249688,0.719225141788348
easy QNN,pairing=16;m=+2,33.970562748477185,0.6438558583112758
easy QNN,pairing=16;m=+3,118.9915960451559,0.5904137256629147
easy QNN,pairing=16;m=+4,321.99689437999075,0.5571509763484134
easy QNN,pairing=16;m=+5,726.9986244815769,0.5370948207473816
easy QNN,pairing=17;m=-5,726.9986244815769,0.530933589269699
easy QNN,pairing=17;m=-4,321.99689437999075,0.5512083430703832
easy QNN,pairing=17;m=-3,118.9915960451559,0.5850600545510514
easy QNN,pairing=17;m=-2,33.970562748477185,0.6399550229467189
easy QNN,pairing=17;m=-1,6.854101966249688,0.7184854698600933
easy QNN,pairing=17;m=+1,6.854101966249688,0.7180716486241043
easy QNN,pairing=17;m=+2,33.970562748477185,0.639603163716925
easy QNN,pairing=17;m=+3,118.9915960451559,0.5846678377509381
easy QNN,pairing=17;m=+4,321.99689437999075,0.5507425873541939
easy QNN,pairing=17;m=+5,726.9986244815769,0.5304354941088145
easy QNN,pairing=18;m=-5,726.9986244815769,0.5372331178130567
easy QNN,pairing=18;m=-4,321.99689437999075,0.5600840138656936
easy QNN,pairing=18;m=-3,118.9915960451559,0.5964031246759183
easy QNN,pairing=18;m=-2,33.970562748477185,0.6522074703223386
easy QNN,pairing=18;m=-1,6.854101966249688,0.726547229055507
easy QNN,pairing=18;m=+1,6.854101966249688,0.7227253923024985
easy QNN,pairing=18;m=+2,33.970562748477185,0.6487765494195481
easy QNN,pairing=18;m=+3,118.9915960451559,0.5941652911013593
easy QNN,pairing=18;m=+4,321.99689437999075,0.5587780706247728
easy QNN,pairing=18;m=+5,726.9986244815769,0.5365284090952229
easy QNN,pairing=19;m=-5,726.9986244815769,0.5376146703459364
easy QNN,pairing=19;m=-4,321.99689437999075,0.5601935909379294
easy QNN,pairing=19;m=-3,118.9915960451559,0.5964316374303593
easy QNN,pairing=19;m=-2,33.970562748477185,0.6525234750882402
easy QNN,pairing=19;m=-1,6.854101966249688,0.7273716083534958
easy QNN,pairing=19;m=+1,6.854101966249688,0.7216212165098251
easy QNN,pairing=19;m=+2,33.970562748477185,0.6477264463362106
easy QNN,pairing=19;m=+3,118.9915960451559,0.5934195546844003
easy QNN,pairing=19;m=+4,321.99689437999075,0.5584372688404282
easy QNN,pairing=19;m=+5,726.9986244815769,0.5366668893664263
easy QNN,pairing=20;m=-5,726.998624481578,0.5361021342682055
easy QNN,pairing=20;m=-4,321.99689437999075,0.5579335545597528
easy QNN,pairing=20;m=-3,118.99159604515596,0.5934038659245247
easy QNN,pairing=20;m=-2,33.970562748477185,0.6491110221652827
easy QNN,pairing=20;m=-1,6.854101966249688,0.7251310627967736
easy QNN,pairing=20;m=+1,6.854101966249688,0.7197494052672446
easy QNN,pairing=20;m=+2,33.970562748477185,0.6446444141989132
easy QNN,pairing=20;m=+3,118.99159604515596,0.5905960305733696
easy QNN,pairing=20;m=+4,321.99689437999075,0.5563083526978987
easy QNN,pairing=20;m=+5,726.998624481578,0.5352244705340954
easy QNN,pairing=21;m=-5,726.9986244815769,0.5357618299258812
easy QNN,pairing=21;m=-4,321.99689437999075,0.5576845595749309
easy QNN,pairing=21;m=-3,118.9915960451559,0.5933041700545315
easy QNN,pairing=21;m=-2,33.970562748477185,0.6492206330365888
easy QNN,pairing=21;m=-1,6.854101966249688,0.7252804371637851
easy QNN,pairing=21;m=+1,6.854101966249688,0.7199495131661828
easy QNN,pairing=21;m=+2,33.970562748477185,0.6445289406997885
easy QNN,pairing=21;m=+3,118.9915960451559,0.5900476536042188
easy QNN,pairing=21;m=+4,321.99689437999075,0.5554536892353739
easy QNN,pairing=21;m=+5,726.9986244815769,0.5342146431578465
easy QNN,pairing=22;m=-5,726.9986244815769,0.532850818105873
easy QNN,pairing=22;m=-4,321.99689437999075,0.5545419437605674
easy QNN,pairing=22;m=-3,118.9915960451559,0.58999244377622
easy QNN,pairing=22;m=-2,33.97056274847714,0.6460666553375354
easy QNN,pairing=22;m=-1,6.854101966249688,0.7233938608921209
easy QNN,pairing=22;m=+1,6.854101966249688,0.7187244263195031
easy QNN,pairing=22;m=+2,33.97056274847714,0.6421751488660795
easy QNN,pairing=22;m=+3,118.9915960451559,0.5874688577557061
easy QNN,pairing=22;m=+4,321.99689437999075,0.552966286214778
easy QNN,pairing=22;m=+5,726.9986244815769,0.5318546375047886
easy QNN,pairing=23;m=-5,726.9986244815769,0.5366035586230161
easy QNN,pairing=23;m=-4,321.99689437999075,0.5586242554099934
easy QNN,pairing=23;m=-3,118.9915960451559,0.594367777835775
easy QNN,pairing=23;m=-2,33.970562748477185,0.6504083934485225
easy QNN,pairing=23;m=-1,6.854101966249688,0.7263978682164718
easy QNN,pairing=23;m=+1,6.854101966249688,0.7191864011429081
easy QNN,pairing=23;m=+2,33.970562748477185,0.6443186666730107
easy QNN,pairing=23;m=+3,118.9915960451559,0.5903919020176274
easy QNN,pairing=23;m=+4,321.99689437999075,0.5561159553147428
easy QNN,pairing=23;m=+5,726.9986244815769,0.5349961041035955
easy QNN,pairing=24;m=-5,726.9986244815769,0.5344739664538262
easy QNN,pairing=24;m=-4,321.99689437999075,0.5560086949987024
easy QNN,pairing=24;m=-3,118.9915960451559,0.5909375741437393
easy QNN,pairing=24;m=-2,33.970562748477185,0.6458856831261638
easy QNN,pairing=24;m=-1,6.854101966249688,0.7219510690839821
easy QNN,pairing=24;m=+1,6.854101966249688,0.7213456450356786
easy QNN,pairing=24;m=+2,33.970562748477185,0.6450165618250745
easy QNN,pairing=24;m=+3,118.9915960451559,0.5899951238683472
easy QNN,pairing=24;m=+4,321.99689437999075,0.5552064572028225
easy QNN,pairing=24;m=+5,726.9986244815769,0.5338582904304903
easy QNN,pairing=25;m=-5,726.998624481578,0.5357821955991892
easy QNN,pairing=25;m=-4,321.99689437999075,0.5570202263609049
easy QNN,pairing=25;m=-3,118.99159604515596,0.5917152871614212
easy QNN,pairing=25;m=-2,33.97056274847718,0.6465644727857145
easy QNN,pairing=25;m=-1,6.854101966249688,0.7224238225780939
easy QNN,pairing=25;m=+1,6.854101966249688,0.7214548916434909
easy QNN,pairing=25;m=+2,33.97056274847718,0.645581202666155
easy QNN,pairing=25;m=+3,118.99159604515596,0.5909517146946379
easy QNN,pairing=25;m=+4,321.99689437999075,0.5564901253074634
easy QNN,pairing=25;m=+5,726.998624481578,0.535430322943758
easy QNN,pairing=26;m=-5,726.9986244815769,0.5390457847887056
easy QNN,pairing=26;m=-4,321.99689437999075,0.5616600940098603
easy QNN,pairing=26;m=-3,118.9915960451559,0.5976550537074331
easy QNN,pairing=26;m=-2,33.970562748477185,0.6530854190569579
easy QNN,pairing=26;m=-1,6.854101966249688,0.7270856327367032
easy QNN,pairing=26;m=+1,6.854101966249688,0.7225461164063607
easy QNN,pairing=26;m=+2,33.970562748477185,0.648918142613421
easy QNN,pairing=26;m=+3,118.9915960451559,0.5947102606860138
easy QNN,pairing=26;m=+4,321.99689437999075,0.559601370968572
easy QNN,pairing=26;m=+5,726.9986244815769,0.5375448677311329
easy QNN,pairing=27;m=-5,726.9986244815769,0.5348158108622469
easy QNN,pairing=27;m=-4,321.99689437999075,0.5567989820367825
easy QNN,pairing=27;m=-3,118.9915960451559,0.5925680831340852
easy QNN,pairing=27;m=-2,33.970562748477185,0.648786480757967
easy QNN,pairing=27;m=-1,6.854101966249688,0.7253184030557527
easy QNN,pairing=27;m=+1,6.854101966249688,0.718862333963979
easy QNN,pairing=27;m=+2,33.970562748477185,0.6432767517403126
easy QNN,pairing=27;m=+3,118.9915960451559,0.58913855393261
easy QNN,pairing=27;m=+4,321.99689437999075,0.5548417808147772
easy QNN,pairing=27;m=+5,726.9986244815769,0.5337328128372397
easy QNN,pairing=28;m=-5,726.998624481578,0.5416575116754931
easy QNN,pairing=28;m=-4,321.99689437999075,0.5646561060923446
easy QNN,pairing=28;m=-3,118.99159604515596,0.601142144774377
easy QNN,pairing=28;m=-2,33.970562748477164,0.6570234507975985
easy QNN,pairing=28;m=-1,6.854101966249688,0.7304625380191923
easy QNN,pairing=28;m=+1,6.854101966249688,0.7208827467460227
easy QNN,pairing=28;m=+2,33.970562748477164,0.6482439419026588
easy QNN,pairing=28;m=+3,118.99159604515596,0.5949029632962404
easy QNN,pairing=28;m=+4,321.99689437999075,0.5603896677567232
easy QNN,pairing=28;m=+5,726.998624481578,0.5387444487304782
easy QNN,pairing=29;m=-5,726.998624481578,0.5395088304703305
easy QNN,pairing=29;m=-4,321.99689437999075,0.5616507853477598
easy QNN,pairing=29;m=-3,118.99159604515596,0.5972238949689668
easy QNN,pairing=29;m=-2,33.970562748477185,0.6523977227853991
easy QNN,pairing=29;m=-1,6.854101966249688,0.7264886464963223
easy QNN,pairing=29;m=+1,6.854101966249688,0.7227798074821808
easy QNN,pairing=29;m=+2,33.970562748477185,0.64947037904581
easy QNN,pairing=29;m=+3,118.99159604515596,0.5956933428169056
easy QNN,pairing=29;m=+4,321.99689437999075,0.5610060355705062
easy QNN,pairing=29;m=+5,726.998624481578,0.5393240355897576
easy QNN,pairing=30;m=-5,726.9986244815769,0.5351768296017992
easy QNN,pairing=30;m=-4,321.99689437999075,0.5562860611584693
easy QNN,pairing=30;m=-3,118.9915960451559,0.5909723175489267
easy QNN,pairing=30;m=-2,33.970562748477185,0.6461342905213673
easy QNN,pairing=30;m=-1,6.854101966249688,0.722656413505292
easy QNN,pairing=30;m=+1,6.854101966249688,0.7200607038062191
easy QNN,pairing=30;m=+2,33.970562748477185,0.6435518321999862
easy QNN,pairing=30;m=+3,118.9915960451559,0.5887447359567106
easy QNN,pairing=30;m=+4,321.99689437999075,0.5543054701234531
easy QNN,pairing=30;m=+5,726.9986244815769,0.5333853673697535
easy QNN,pairing=31;m=-5,726.9986244815769,0.5406546879409648
easy QNN,pairing=31;m=-4,321.99689437999075,0.5630612680777286
easy QNN,pairing=31;m=-3,118.9915960451559,0.5986492644434734
easy QNN,pairing=31;m=-2,33.970562748477185,0.6534044641052319
easy QNN,pairing=31;m=-1,6.854101966249688,0.7266412452891807
easy QNN,pairing=31;m=+1,6.854101966249688,0.7240815388253712
easy QNN,pairing=31;m=+2,33.970562748477185,0.6509526989333543
easy QNN,pairing=31;m=+3,118.9915960451559,0.5967181563854741
easy QNN,pairing=31;m=+4,321.99689437999075,0.5616228886913305
easy QNN,pairing=31;m=+5,726.9986244815769,0.5396351518385207
easy QNN,pairing=32;m=-5,726.998624481578,0.54051702565454
easy QNN,pairing=32;m=-4,321.99689437999075,0.5627759457752504
easy QNN,pairing=32;m=-3,118.99159604515596,0.5981964827442025
easy QNN,pairing=32;m=-2,33.970562748477185,0.6527251682649744
easy QNN,pairing=32;m=-1,6.854101966249688,0.725795635656855
easy QNN,pairing=32;m=+1,6.854101966249688,0.7248668804373798
easy QNN,pairing=32;m=+2,33.970562748477185,0.6518609051174826
easy QNN,pairing=32;m=+3,118.99159604515596,0.5976487833650257
easy QNN,pairing=32;m=+4,321.99689437999075,0.5625323920390407
easy QNN,pairing=32;m=+5,726.998624481578,0.540493461957271
easy QNN,pairing=33;m=-5,726.9986244815769,0.5390432647952266
easy QNN,pairing=33;m=-4,321.99689437999075,0.5623775164941657
easy QNN,pairing=33;m=-3,118.9915960451559,0.5990187726915541
easy QNN,pairing=33;m=-2,33.970562748477185,0.6547615880060882
easy QNN,pairing=33;m=-1,6.854101966249688,0.7281409360160357
easy QNN,pairing=33;m=+1,6.854101966249688,0.7235468049649862
easy QNN,pairing=33;m=+2,33.970562748477185,0.6507128303426759
easy QNN,pairing=33;m=+3,118.9915960451559,0.5962360821741981
easy QNN,pairing=33;m=+4,321.99689437999075,0.5605149839060024
easy QNN,pairing=33;m=+5,726.9986244815769,0.5378416505119457
easy QNN,pairing=34;m=-5,726.9986244815769,0.5440457812767716
easy QNN,pairing=34;m=-4,321.99689437999075,0.5666417685781053
easy QNN,pairing=34;m=-3,118.9915960451559,0.602312452402805
easy QNN,pairing=34;m=-2,33.970562748477164,0.656784949443938
easy QNN,pairing=34;m=-1,6.854101966249688,0.7286888954774847
easy QNN,pairing=34;m=+1,6.854101966249688,0.7247440860175445
easy QNN,pairing=34;m=+2,33.970562748477164,0.6530900723201589
easy QNN,pairing=34;m=+3,118.9915960451559,0.5996107019832826
easy QNN,pairing=34;m=+4,321.99689437999075,0.564761191102435
easy QNN,pairing=34;m=+5,726.9986244815769,0.5427735026196426
easy QNN,pairing=35;m=-5,726.998624481578,0.5410274532902771
easy QNN,pairing=35;m=-4,321.99689437999075,0.5637504126980906
easy QNN,pairing=35;m=-3,118.99159604515596,0.5998199490678473
easy QNN,pairing=35;m=-2,33.970562748477185,0.6549317957432014
easy QNN,pairing=35;m=-1,6.854101966249688,0.7276354436388408
easy QNN,pairing=35;m=+1,6.854101966249688,0.724738646196832
easy QNN,pairing=35;m=+2,33.970562748477185,0.6522010395272475
easy QNN,pairing=35;m=+3,118.99159604515596,0.5978610707000144
easy QNN,pairing=35;m=+4,321.99689437999075,0.562388744788316
easy QNN,pairing=35;m=+5,726.998624481578,0.5400459902845075
easy QNN,pairing=36;m=-5,726.9986244815769,0.5414135338352337
easy QNN,pairing=36;m=-4,321.99689437999075,0.563940071602336
easy QNN,pairing=36;m=-3,118.9915960451559,0.5996895555367446
easy QNN,pairing=36;m=-2,33.970562748477164,0.654510065365084
easy QNN,pairing=36;m=-1,6.854101966249688,0.7272596994914816
easy QNN,pairing=36;m=+1,6.854101966249688,0.7242821713060177
easy QNN,pairing=36;m=+2,33.970562748477164,0.6514413800032478
easy QNN,pairing=36;m=+3,118.9915960451559,0.597281719581893
easy QNN,pairing=36;m=+4,321.99689437999075,0.5620966890084588
easy QNN,pairing=36;m=+5,726.9986244815769,0.5399573131481901
easy QNN,pairing=37;m=-5,726.9986244815769,0.538674198067073
easy QNN,pairing=37;m=-4,321.99689437999075,0.5602248165050026
easy QNN,pairing=37;m=-3,118.9915960451559,0.5949936295499678
easy QNN,pairing=37;m=-2,33.970562748477185,0.649331111686734
easy QNN,pairing=37;m=-1,6.854101966249688,0.7233703197845894
easy QNN,pairing=37;m=+1,6.854101966249688,0.725415889741222
easy QNN,pairing=37;m=+2,33.970562748477185,0.6513438200059001
easy QNN,pairing=37;m=+3,118.9915960451559,0.5964909615951226
easy QNN,pairing=37;m=+4,321.99689437999075,0.5612531633215778
easy QNN,pairing=37;m=+5,726.9986244815769,0.5393867332000583
easy QNN,pairing=38;m=-5,726.9986244815769,0.5416134190066944
easy QNN,pairing=38;m=-4,321.99689437999075,0.5646512484919818
easy QNN,pairing=38;m=-3,118.9915960451559,0.6007958562114295
easy QNN,pairing=38;m=-2,33.970562748477185,0.655553749750611
easy QNN,pairing=38;m=-1,6.854101966249688,0.7275083766597251
easy QNN,pairing=38;m=+1,6.854101966249688,0.7267174323012899
easy QNN,pairing=38;m=+2,33.970562748477185,0.6552510052042451
easy QNN,pairing=38;m=+3,118.9915960451559,0.6010861113713338
easy QNN,pairing=38;m=+4,321.99689437999075,0.5653141386735963
easy QNN,pairing=38;m=+5,726.9986244815769,0.5424307661782017
easy QNN,pairing=39;m=-5,726.9986244815769,0.5335835655893508
easy QNN,pairing=39;m=-4,321.99689437999075,0.5549071721376997
easy QNN,pairing=39;m=-3,118.9915960451559,0.5897427196420667
easy QNN,pairing=39;m=-2,33.970562748477185,0.6448786332867794
easy QNN,pairing=39;m=-1,6.854101966249688,0.7213679108565286
easy QNN,pairing=39;m=+1,6.854101966249688,0.7217317788939808
easy QNN,pairing=39;m=+2,33.970562748477185,0.6454148904803554
easy QNN,pairing=39;m=+3,118.9915960451559,0.5902462690398451
easy QNN,pairing=39;m=+4,321.99689437999075,0.5553367255915433
easy QNN,pairing=39;m=+5,726.9986244815769,0.5339766669779247
easy QNN,pairing=40;m=-5,726.9986244815769,0.5338798726356047
easy QNN,pairing=40;m=-4,321.99689437999075,0.5554732047506195
easy QNN,pairing=40;m=-3,118.9915960451559,0.5905751622256374
easy QNN,pairing=40;m=-2,33.970562748477164,0.6459617436568509
easy QNN,pairing=40;m=-1,6.854101966249688,0.7224632021105604
easy QNN,pairing=40;m=+1,6.854101966249688,0.7202108211555326
easy QNN,pairing=40;m=+2,33.970562748477164,0.6437665989965312
easy QNN,pairing=40;m=+3,118.9915960451559,0.5889257501050683
easy QNN,pairing=40;m=+4,321.99689437999075,0.5542901080554993
easy QNN,pairing=40;m=+5,726.9986244815769,0.5330116376441923
easy QNN,pairing=41;m=-5,726.9986244815769,0.5388594580732581
easy QNN,pairing=41;m=-4,321.99689437999075,0.5612346818581605
easy QNN,pairing=41;m=-3,118.9915960451559,0.596862790625317
easy QNN,pairing=41;m=-2,33.970562748477185,0.6516539870258382
easy QNN,pairing=41;m=-1,6.854101966249688,0.7250094034565777
easy QNN,pairing=41;m=+1,6.854101966249688,0.7260053724521746
easy QNN,pairing=41;m=+2,33.970562748477185,0.6526704094609932
easy QNN,pairing=41;m=+3,118.9915960451559,0.5976576267953749
easy QNN,pairing=41;m=+4,321.99689437999075,0.5617867186922676
easy QNN,pairing=41;m=+5,726.9986244815769,0.5392276480197299
easy QNN,pairing=42;m=-5,726.9986244815769,0.5343946151865755
easy QNN,pairing=42;m=-4,321.99689437999075,0.5551767772172255
easy QNN,pairing=42;m=-3,118.9915960451559,0.5894996673624082
easy QNN,pairing=42;m=-2,33.970562748477185,0.6444898059020066
easy QNN,pairing=42;m=-1,6.854101966249688,0.7218307760820839
easy QNN,pairing=42;m=+1,6.854101966249688,0.7175392935070376
easy QNN,pairing=42;m=+2,33.970562748477185,0.6404098601146526
easy QNN,pairing=42;m=+3,118.9915960451559,0.5864281635523609
easy QNN,pairing=42;m=+4,321.99689437999075,0.5529458991911561
easy QNN,pairing=42;m=+5,726.9986244815769,0.5327599524048064
easy QNN,pairing=43;m=-5,726.9986244815769,0.5294793147562513
easy QNN,pairing=43;m=-4,321.99689437999075,0.5501719669814509
easy QNN,pairing=43;m=-3,118.9915960451559,0.5846658358243854
easy QNN,pairing=43;m=-2,33.970562748477185,0.6403160048353915
easy QNN,pairing=43;m=-1,6.854101966249688,0.71927869408498
easy QNN,pairing=43;m=+1,6.854101966249688,0.7167505728084466
easy QNN,pairing=43;m=+2,33.970562748477185,0.6378740114139522
easy QNN,pairing=43;m=+3,118.9915960451559,0.5829135509611756
easy QNN,pairing=43;m=+4,321.99689437999075,0.5490556404900568
easy QNN,pairing=43;m=+5,726.9986244815769,0.5287993695288303
easy QNN,pairing=44;m=-5,726.9986244815769,0.5347709828057118
easy QNN,pairing=44;m=-4,321.99689437999075,0.555663354401547
easy QNN,pairing=44;m=-3,118.9915960451559,0.5900312989151841
easy QNN,pairing=44;m=-2,33.970562748477185,0.6449064700284161
easy QNN,pairing=44;m=-1,6.854101966249688,0.7217786984529772
easy QNN,pairing=44;m=+1,6.854101966249688,0.7190124006770656
easy QNN,pairing=44;m=+2,33.970562748477185,0.6422010184093531
easy QNN,pairing=44;m=+3,118.9915960451559,0.5878995514209077
easy QNN,pairing=44;m=+4,321.99689437999075,0.5539870203415805
easy QNN,pairing=44;m=+5,726.9986244815769,0.5334007046783379
easy QNN,pairing=45;m=-5,726.9986244815769,0.5398954461564321
easy QNN,pairing=45;m=-4,321.99689437999075,0.5623954665658446
easy QNN,pairing=45;m=-3,118.9915960451559,0.5983440556226112
easy QNN,pairing=45;m=-2,33.970562748477185,0.6538341099915443
easy QNN,pairing=45;m=-1,6.854101966249688,0.7277075793691927
easy QNN,pairing=45;m=+1,6.854101966249688,0.7222762988319713
easy QNN,pairing=45;m=+2,33.970562748477185,0.6486285598263443
easy QNN,pairing=45;m=+3,118.9915960451559,0.5943847879080714
easy QNN,pairing=45;m=+4,321.99689437999075,0.5594241848547878
easy QNN,pairing=45;m=+5,726.9986244815769,0.5376424922847671
easy QNN,pairing=46;m=-5,726.998624481578,0.5388481213432347
easy QNN,pairing=46;m=-4,321.99689437999075,0.5617672988893182
easy QNN,pairing=46;m=-3,118.99159604515596,0.5986500507877764
easy QNN,pairing=46;m=-2,33.970562748477164,0.6558483652238186
easy QNN,pairing=46;m=-1,6.854101966249688,0.7314708098878571
easy QNN,pairing=46;m=+1,6.854101966249688,0.7165596960335588
easy QNN,pairing=46;m=+2,33.970562748477164,0.6426600510656655
easy QNN,pairing=46;m=+3,118.99159604515596,0.5896193720533747
easy QNN,pairing=46;m=+4,321.99689437999075,0.5558049163381588
easy QNN,pairing=46;m=+5,726.998624481578,0.5349057778357691
easy QNN,pairing=47;m=-5,726.9986244815769,0.5371731678560396
easy QNN,pairing=47;m=-4,321.99689437999075,0.5591206798925834
easy QNN,pairing=47;m=-3,118.9915960451559,0.594246916828527
easy QNN,pairing=47;m=-2,33.970562748477185,0.64880384967554
easy QNN,pairing=47;m=-1,6.854101966249688,0.7231146245949995
easy QNN,pairing=47;m=+1,6.854101966249688,0.7249942551495483
